2790
3080
3384
3636
2695
3009
3104
3235
3131
3298
3851
3091
3157
3412
3386
3005
3399
3160
3334
3183
3259
3887
3344
3483
3551
3528
3704
3653
3304
2991
3361
3890
3247
4088
3302
3643
3347
3767
3660
3084
3146
3219
3348
3246
3123
2996
3985
3744
4249
3564
3132
3138
3674
3739
3010
3124
3167
4253
3286
3321
3295
3106
3758
3518
3179
3712
3379
3209
3931
3255
3002
3098
3826
3493
4820
4143
4153
3085
3700
3020
3086
3771
4125
3577
3187
3264
4066
3489
3508
3322
4095
4108
3749
4414
4249
4054
4037
3364
3678
4650
3179
2809
3328
3563
3497
3144
3609
3489
3028
4091
4376
4031
3948
3948
3166
3120
3810
4687
3346
4864
3512
3414
2967
3476
3400
3426
3736
3414
3823
3015
3350
3766
4199
3382
3622
3947
4241
4085
4626
4951
3983
3675
4061
4289
3942
3563
4932
5261
4098
4186
3430
3633
4071
4163
3754
3682
4240
4535
4580
4515
4367
3986
3586
3764
4572
5033
4022
3975
4191
3862
3675
3484
3849
3768
4086
3379
3907
3620
3412
4013
4646
4029
4458
4131
4287
3475
5016
4610
4315
4367
4379
3671
3518
3974
3924
4210
5085
4256
4321
4128
4268
5133
4266
3848
4129
4697
4718
4565
4530
4845
5460
4138
4121
3810
4898
4353
4387
3853
3860
3871
3187
3726
4384
4270
4651
5022
4941
4622
4585
4236
3869
4384
3862
3398
3297
3695
3812
3796
4545
4272
4174
4086
4719
4478
3868
4811
4870
3922
3873
4362
4155
4176
4255
4084
3383
3024
3718
3725
3733
3724
3729
3317
3885
4562
5125
4772
5434
5274
4547
4489
4555
4259
5285
4645
3460
3418
3591
4539
4239
4100
4718
4310
3295
3088
3361
3465
3992
3926
3801
4087
3946
4505
4244
3309
4341
4003
3892
4025
3503
3402
3470
3707
4215
3719
